,seed,recommender,annotated,skipped,budget
5838,6,TS,357.0,294,1100
5839,6,TS,357.0,294,1100
5840,6,TS,357.0,294,1100
5841,6,TS,357.0,294,1100
5842,6,TS,357.0,294,1100
5843,6,TS,357.0,294,1100
5844,6,TS,357.0,294,1100
5845,6,TS,357.0,294,1100
5846,6,TS,357.0,294,1100
5847,6,TS,357.0,294,1100
5848,6,TS,357.0,294,1100
5849,6,TS,357.0,294,1100
5850,6,TS,357.0,294,1100
5851,6,TS,357.0,294,1100
5852,6,TS,357.0,294,1100
5853,6,TS,357.0,294,1100
5854,6,TS,357.0,294,1100
5855,6,TS,357.0,294,1100
5856,6,TS,357.0,294,1100
5857,6,TS,357.0,294,1100
5858,6,TS,357.0,294,1100
5859,6,TS,357.0,294,1100
5860,6,TS,357.0,294,1100
5861,6,TS,357.0,294,1100
5862,6,TS,357.0,294,1100
5863,6,TS,357.0,294,1100
5864,6,TS,357.0,294,1100
5865,6,TS,357.0,294,1100
5866,6,TS,357.0,294,1100
5867,6,TS,357.0,294,1100
5868,6,TS,357.0,294,1100
5869,6,TS,357.0,294,1100
5870,6,TS,357.0,294,1100
5871,6,TS,357.0,294,1100
5872,6,TS,357.0,294,1100
5873,6,TS,357.0,294,1100
5874,6,TS,357.0,294,1100
5875,6,TS,357.0,294,1100
5876,6,TS,357.0,294,1100
5877,6,TS,357.0,294,1100
5878,6,TS,357.0,294,1100
5879,6,TS,357.0,294,1100
5880,6,TS,357.0,294,1100
5881,6,TS,357.0,294,1100
5882,6,TS,357.0,294,1100
5883,6,TS,357.0,294,1100
5884,6,TS,357.0,294,1100
5885,6,TS,357.0,294,1100
5886,6,TS,357.0,294,1100
5887,6,TS,357.0,294,1100
5888,6,TS,357.0,294,1100
5889,6,TS,357.0,294,1100
5890,6,TS,357.0,294,1100
5891,6,TS,357.0,294,1100
5892,6,TS,357.0,294,1100
5893,6,TS,357.0,294,1100
5894,6,TS,357.0,294,1100
5895,6,TS,357.0,294,1100
5896,6,TS,357.0,294,1100
5897,6,TS,357.0,294,1100
5898,6,TS,357.0,294,1100
5899,6,TS,357.0,294,1100
5900,6,TS,357.0,294,1100
5901,6,TS,357.0,294,1100
5902,6,TS,357.0,294,1100
5903,6,TS,357.0,294,1100
5904,6,TS,357.0,294,1100
5905,6,TS,357.0,294,1100
5906,6,TS,357.0,294,1100
5907,6,TS,357.0,294,1100
5908,6,TS,357.0,294,1100
5909,6,TS,357.0,294,1100
5910,6,TS,357.0,294,1100
5911,6,TS,357.0,294,1100
5912,6,TS,357.0,294,1100
5913,6,TS,357.0,294,1100
5914,6,TS,357.0,294,1100
5915,6,TS,357.0,294,1100
5916,6,TS,357.0,294,1100
5917,6,TS,357.0,294,1100
5918,6,TS,357.0,294,1100
5919,6,TS,357.0,294,1100
5920,6,TS,357.0,294,1100
5921,6,TS,357.0,294,1100
5922,6,TS,357.0,494,1300
5923,6,TS,357.0,494,1300
5924,6,TS,357.0,494,1300
5925,6,TS,357.0,494,1300
5926,6,TS,357.0,494,1300
5927,6,TS,357.0,494,1300
5928,6,TS,357.0,494,1300
5929,6,TS,357.0,494,1300
5930,6,TS,357.0,494,1300
5931,6,TS,357.0,694,1500
5932,6,TS,357.0,694,1500
5933,6,TS,357.0,694,1500
5934,6,TS,357.0,694,1500
5935,6,TS,357.0,694,1500
5936,6,TS,357.0,694,1500
5937,6,TS,357.0,694,1500
5938,6,TS,357.0,694,1500
5939,6,TS,357.0,694,1500
5940,6,TS,357.0,694,1500
5941,6,TS,357.0,694,1500
5942,6,TS,357.0,694,1500
5943,6,TS,357.0,694,1500
5944,6,TS,357.0,694,1500
5945,6,TS,357.0,894,1700
5946,6,TS,357.0,894,1700
5947,6,TS,357.0,894,1700
5948,6,TS,357.0,894,1700
5949,6,TS,357.0,894,1700
5950,6,TS,357.0,894,1700
5951,6,TS,357.0,894,1700
5952,6,TS,357.0,894,1700
5953,6,TS,357.0,894,1700
5954,6,TS,357.0,894,1700
5955,6,TS,357.0,894,1700
5956,6,TS,357.0,1094,1900
5957,6,LinTS,16.0,2,100
5958,6,LinTS,69.0,5,300
5959,6,LinTS,69.0,5,300
5960,6,LinTS,159.0,13,500
5961,6,LinTS,259.0,19,700
5962,6,LinTS,259.0,19,700
5963,6,LinTS,354.0,40,900
5964,6,LinTS,354.0,40,900
5965,6,LinTS,441.0,100,1100
5966,6,LinTS,441.0,100,1100
5967,6,LinTS,476.0,246,1300
5968,6,LinTS,476.0,246,1300
5969,6,LinTS,476.0,246,1300
5970,6,LinTS,476.0,246,1300
5971,6,LinTS,487.0,433,1500
5972,6,LinTS,487.0,433,1500
5973,6,LinTS,487.0,433,1500
5974,6,LinTS,487.0,433,1500
5975,6,LinTS,487.0,433,1500
5976,6,LinTS,487.0,433,1500
5977,6,LinTS,487.0,433,1500
5978,6,LinTS,487.0,433,1500
5979,6,LinTS,487.0,433,1500
5980,6,LinTS,487.0,433,1500
5981,6,LinTS,487.0,433,1500
5982,6,LinTS,487.0,433,1500
5983,6,LinTS,487.0,433,1500
5984,6,LinTS,487.0,433,1500
5985,6,LinTS,487.0,433,1500
5986,6,LinTS,487.0,433,1500
5987,6,LinTS,487.0,433,1500
5988,6,LinTS,487.0,433,1500
5989,6,LinTS,487.0,433,1500
5990,6,LinTS,487.0,433,1500
5991,6,LinTS,487.0,433,1500
5992,6,LinTS,487.0,433,1500
5993,6,LinTS,487.0,433,1500
5994,6,LinTS,487.0,433,1500
5995,6,LinTS,487.0,433,1500
5996,6,LinTS,487.0,433,1500
5997,6,LinTS,487.0,433,1500
5998,6,LinTS,487.0,433,1500
5999,6,LinTS,487.0,433,1500
6000,6,LinTS,487.0,433,1500
6001,6,LinTS,489.0,626,1700
6002,6,LinTS,489.0,626,1700
6003,6,LinTS,489.0,626,1700
6004,6,LinTS,489.0,626,1700
6005,6,LinTS,491.0,823,1900
6006,6,ClustersTS(L=5),13.0,3,100
6007,6,ClustersTS(L=5),66.0,8,300
6008,6,ClustersTS(L=5),156.0,11,500
6009,6,ClustersTS(L=5),246.0,24,700
6010,6,ClustersTS(L=5),341.0,40,900
6011,6,ClustersTS(L=5),341.0,40,900
6012,6,ClustersTS(L=5),425.0,86,1100
6013,6,ClustersTS(L=5),425.0,86,1100
6014,6,ClustersTS(L=5),425.0,86,1100
6015,6,ClustersTS(L=5),425.0,86,1100
6016,6,ClustersTS(L=5),425.0,86,1100
6017,6,ClustersTS(L=5),425.0,86,1100
6018,6,ClustersTS(L=5),425.0,86,1100
6019,6,ClustersTS(L=5),425.0,86,1100
6020,6,ClustersTS(L=5),425.0,86,1100
6021,6,ClustersTS(L=5),485.0,157,1300
6022,6,ClustersTS(L=5),485.0,157,1300
6023,6,ClustersTS(L=5),485.0,157,1300
6024,6,ClustersTS(L=5),485.0,157,1300
6025,6,ClustersTS(L=5),485.0,157,1300
6026,6,ClustersTS(L=5),485.0,157,1300
6027,6,ClustersTS(L=5),485.0,157,1300
6028,6,ClustersTS(L=5),485.0,157,1300
6029,6,ClustersTS(L=5),485.0,157,1300
6030,6,ClustersTS(L=5),485.0,157,1300
6031,6,ClustersTS(L=5),485.0,157,1300
6032,6,ClustersTS(L=5),485.0,157,1300
6033,6,ClustersTS(L=5),485.0,157,1300
6034,6,ClustersTS(L=5),529.0,263,1500
6035,6,ClustersTS(L=5),529.0,263,1500
6036,6,ClustersTS(L=5),529.0,263,1500
6037,6,ClustersTS(L=5),529.0,263,1500
6038,6,ClustersTS(L=5),529.0,263,1500
6039,6,ClustersTS(L=5),529.0,263,1500
6040,6,ClustersTS(L=5),529.0,263,1500
6041,6,ClustersTS(L=5),529.0,263,1500
6042,6,ClustersTS(L=5),529.0,263,1500
6043,6,ClustersTS(L=5),529.0,263,1500
6044,6,ClustersTS(L=5),566.0,395,1700
6045,6,ClustersTS(L=5),566.0,395,1700
6046,6,ClustersTS(L=5),566.0,395,1700
6047,6,ClustersTS(L=5),566.0,395,1700
6048,6,ClustersTS(L=5),566.0,395,1700
6049,6,ClustersTS(L=5),566.0,395,1700
6050,6,ClustersTS(L=5),566.0,395,1700
6051,6,ClustersTS(L=5),566.0,395,1700
6052,6,ClustersTS(L=5),566.0,395,1700
6053,6,ClustersTS(L=5),566.0,395,1700
6054,6,ClustersTS(L=5),566.0,395,1700
6055,6,ClustersTS(L=5),566.0,395,1700
6056,6,ClustersTS(L=5),566.0,395,1700
6057,6,ClustersTS(L=5),566.0,395,1700
6058,6,ClustersTS(L=5),566.0,395,1700
6059,6,ClustersTS(L=5),566.0,395,1700
6060,6,ClustersTS(L=5),566.0,395,1700
6061,6,ClustersTS(L=5),566.0,395,1700
6062,6,ClustersTS(L=5),566.0,395,1700
6063,6,ClustersTS(L=5),566.0,395,1700
6064,6,ClustersTS(L=5),566.0,395,1700
6065,6,ClustersTS(L=5),566.0,395,1700
6066,6,ClustersTS(L=5),566.0,395,1700
6067,6,ClustersTS(L=5),566.0,395,1700
6068,6,ClustersTS(L=5),566.0,395,1700
6069,6,ClustersTS(L=5),566.0,395,1700
6070,6,ClustersTS(L=5),566.0,395,1700
6071,6,ClustersTS(L=5),566.0,395,1700
6072,6,ClustersTS(L=5),566.0,395,1700
6073,6,ClustersTS(L=5),566.0,395,1700
6074,6,ClustersTS(L=5),566.0,395,1700
6075,6,ClustersTS(L=5),566.0,395,1700
6076,6,ClustersTS(L=5),566.0,395,1700
6077,6,ClustersTS(L=5),591.0,545,1900
6078,6,ClustersTS(L=10),13.0,5,100
6079,6,ClustersTS(L=10),59.0,13,300
6080,6,ClustersTS(L=10),130.0,19,500
6081,6,ClustersTS(L=10),130.0,19,500
6082,6,ClustersTS(L=10),130.0,19,500
6083,6,ClustersTS(L=10),215.0,32,700
6084,6,ClustersTS(L=10),215.0,32,700
6085,6,ClustersTS(L=10),215.0,32,700
6086,6,ClustersTS(L=10),309.0,47,900
6087,6,ClustersTS(L=10),395.0,75,1100
6088,6,ClustersTS(L=10),395.0,75,1100
6089,6,ClustersTS(L=10),395.0,75,1100
6090,6,ClustersTS(L=10),395.0,75,1100
6091,6,ClustersTS(L=10),395.0,75,1100
6092,6,ClustersTS(L=10),395.0,75,1100
6093,6,ClustersTS(L=10),395.0,75,1100
6094,6,ClustersTS(L=10),395.0,75,1100
6095,6,ClustersTS(L=10),395.0,75,1100
6096,6,ClustersTS(L=10),395.0,75,1100
6097,6,ClustersTS(L=10),395.0,75,1100
6098,6,ClustersTS(L=10),395.0,75,1100
6099,6,ClustersTS(L=10),395.0,75,1100
6100,6,ClustersTS(L=10),476.0,114,1300
6101,6,ClustersTS(L=10),476.0,114,1300
6102,6,ClustersTS(L=10),476.0,114,1300
6103,6,ClustersTS(L=10),476.0,114,1300
6104,6,ClustersTS(L=10),476.0,114,1300
6105,6,ClustersTS(L=10),476.0,114,1300
6106,6,ClustersTS(L=10),476.0,114,1300
6107,6,ClustersTS(L=10),476.0,114,1300
6108,6,ClustersTS(L=10),476.0,114,1300
6109,6,ClustersTS(L=10),476.0,114,1300
6110,6,ClustersTS(L=10),476.0,114,1300
6111,6,ClustersTS(L=10),476.0,114,1300
6112,6,ClustersTS(L=10),476.0,114,1300
6113,6,ClustersTS(L=10),476.0,114,1300
6114,6,ClustersTS(L=10),476.0,114,1300
6115,6,ClustersTS(L=10),476.0,114,1300
6116,6,ClustersTS(L=10),476.0,114,1300
6117,6,ClustersTS(L=10),476.0,114,1300
6118,6,ClustersTS(L=10),476.0,114,1300
6119,6,ClustersTS(L=10),476.0,114,1300
6120,6,ClustersTS(L=10),476.0,114,1300
6121,6,ClustersTS(L=10),476.0,114,1300
6122,6,ClustersTS(L=10),476.0,114,1300
6123,6,ClustersTS(L=10),476.0,114,1300
6124,6,ClustersTS(L=10),476.0,114,1300
6125,6,ClustersTS(L=10),476.0,114,1300
6126,6,ClustersTS(L=10),476.0,114,1300
6127,6,ClustersTS(L=10),543.0,183,1500
6128,6,ClustersTS(L=10),543.0,183,1500
6129,6,ClustersTS(L=10),543.0,183,1500
6130,6,ClustersTS(L=10),543.0,183,1500
6131,6,ClustersTS(L=10),543.0,183,1500
6132,6,ClustersTS(L=10),543.0,183,1500
6133,6,ClustersTS(L=10),543.0,183,1500
6134,6,ClustersTS(L=10),543.0,183,1500
6135,6,ClustersTS(L=10),543.0,183,1500
6136,6,ClustersTS(L=10),543.0,183,1500
6137,6,ClustersTS(L=10),543.0,183,1500
6138,6,ClustersTS(L=10),543.0,183,1500
6139,6,ClustersTS(L=10),601.0,279,1700
6140,6,ClustersTS(L=10),601.0,279,1700
6141,6,ClustersTS(L=10),601.0,279,1700
6142,6,ClustersTS(L=10),601.0,279,1700
6143,6,ClustersTS(L=10),601.0,279,1700
6144,6,ClustersTS(L=10),601.0,279,1700
6145,6,ClustersTS(L=10),601.0,279,1700
6146,6,ClustersTS(L=10),601.0,279,1700
6147,6,ClustersTS(L=10),601.0,279,1700
6148,6,ClustersTS(L=10),601.0,279,1700
6149,6,ClustersTS(L=10),601.0,279,1700
6150,6,ClustersTS(L=10),601.0,279,1700
6151,6,ClustersTS(L=10),601.0,279,1700
6152,6,ClustersTS(L=10),601.0,279,1700
6153,6,ClustersTS(L=10),601.0,279,1700
6154,6,ClustersTS(L=10),601.0,279,1700
6155,6,ClustersTS(L=10),601.0,279,1700
6156,6,ClustersTS(L=10),601.0,279,1700
6157,6,ClustersTS(L=10),601.0,279,1700
6158,6,ClustersTS(L=10),601.0,279,1700
6159,6,ClustersTS(L=10),601.0,279,1700
6160,6,ClustersTS(L=10),601.0,279,1700
6161,6,ClustersTS(L=10),601.0,279,1700
6162,6,ClustersTS(L=10),601.0,279,1700
6163,6,ClustersTS(L=10),601.0,279,1700
6164,6,ClustersTS(L=10),601.0,279,1700
6165,6,ClustersTS(L=10),601.0,279,1700
6166,6,ClustersTS(L=10),601.0,279,1700
6167,6,ClustersTS(L=10),601.0,279,1700
6168,6,ClustersTS(L=10),601.0,279,1700
6169,6,ClustersTS(L=10),601.0,279,1700
6170,6,ClustersTS(L=10),601.0,279,1700
6171,6,ClustersTS(L=10),601.0,279,1700
6172,6,ClustersTS(L=10),601.0,279,1700
6173,6,ClustersTS(L=10),601.0,279,1700
6174,6,ClustersTS(L=10),601.0,279,1700
6175,6,ClustersTS(L=10),601.0,279,1700
6176,6,ClustersTS(L=10),601.0,279,1700
6177,6,ClustersTS(L=10),601.0,279,1700
6178,6,ClustersTS(L=10),601.0,279,1700
6179,6,ClustersTS(L=10),601.0,279,1700
6180,6,ClustersTS(L=10),634.0,417,1900
6181,6,ClustersTS(L=20),8.0,3,100
6182,6,ClustersTS(L=20),63.0,12,300
6183,6,ClustersTS(L=20),138.0,26,500
6184,6,ClustersTS(L=20),214.0,35,700
6185,6,ClustersTS(L=20),309.0,48,900
6186,6,ClustersTS(L=20),391.0,70,1100
6187,6,ClustersTS(L=20),391.0,70,1100
6188,6,ClustersTS(L=20),391.0,70,1100
6189,6,ClustersTS(L=20),391.0,70,1100
6190,6,ClustersTS(L=20),391.0,70,1100
6191,6,ClustersTS(L=20),391.0,70,1100
6192,6,ClustersTS(L=20),391.0,70,1100
6193,6,ClustersTS(L=20),391.0,70,1100
6194,6,ClustersTS(L=20),474.0,97,1300
6195,6,ClustersTS(L=20),474.0,97,1300
6196,6,ClustersTS(L=20),474.0,97,1300
6197,6,ClustersTS(L=20),474.0,97,1300
6198,6,ClustersTS(L=20),474.0,97,1300
6199,6,ClustersTS(L=20),474.0,97,1300
6200,6,ClustersTS(L=20),474.0,97,1300
6201,6,ClustersTS(L=20),551.0,157,1500
6202,6,ClustersTS(L=20),551.0,157,1500
6203,6,ClustersTS(L=20),551.0,157,1500
6204,6,ClustersTS(L=20),551.0,157,1500
6205,6,ClustersTS(L=20),613.0,247,1700
6206,6,ClustersTS(L=20),613.0,247,1700
6207,6,ClustersTS(L=20),613.0,247,1700
6208,6,ClustersTS(L=20),613.0,247,1700
6209,6,ClustersTS(L=20),613.0,247,1700
6210,6,ClustersTS(L=20),613.0,247,1700
6211,6,ClustersTS(L=20),613.0,247,1700
6212,6,ClustersTS(L=20),613.0,247,1700
6213,6,ClustersTS(L=20),613.0,247,1700
6214,6,ClustersTS(L=20),613.0,247,1700
6215,6,ClustersTS(L=20),613.0,247,1700
6216,6,ClustersTS(L=20),613.0,247,1700
6217,6,ClustersTS(L=20),613.0,247,1700
6218,6,ClustersTS(L=20),613.0,247,1700
6219,6,ClustersTS(L=20),613.0,247,1700
6220,6,ClustersTS(L=20),613.0,247,1700
6221,6,ClustersTS(L=20),613.0,247,1700
6222,6,ClustersTS(L=20),613.0,247,1700
6223,6,ClustersTS(L=20),613.0,247,1700
6224,6,ClustersTS(L=20),613.0,247,1700
6225,6,ClustersTS(L=20),613.0,247,1700
6226,6,ClustersTS(L=20),613.0,247,1700
6227,6,ClustersTS(L=20),613.0,247,1700
6228,6,ClustersTS(L=20),613.0,247,1700
6229,6,ClustersTS(L=20),613.0,247,1700
6230,6,ClustersTS(L=20),613.0,247,1700
6231,6,ClustersTS(L=20),613.0,247,1700
6232,6,ClustersTS(L=20),613.0,247,1700
6233,6,ClustersTS(L=20),613.0,247,1700
6234,6,ClustersTS(L=20),613.0,247,1700
6235,6,ClustersTS(L=20),613.0,247,1700
6236,6,ClustersTS(L=20),613.0,247,1700
6237,6,ClustersTS(L=20),613.0,247,1700
6238,6,ClustersTS(L=20),613.0,247,1700
6239,6,ClustersTS(L=20),613.0,247,1700
6240,6,ClustersTS(L=20),613.0,247,1700
6241,6,ClustersTS(L=20),613.0,247,1700
6242,6,ClustersTS(L=20),613.0,247,1700
6243,6,ClustersTS(L=20),613.0,247,1700
6244,6,ClustersTS(L=20),613.0,247,1700
6245,6,ClustersTS(L=20),613.0,247,1700
6246,6,ClustersTS(L=20),613.0,247,1700
6247,6,ClustersTS(L=20),613.0,247,1700
6248,6,ClustersTS(L=20),613.0,247,1700
6249,6,ClustersTS(L=20),613.0,247,1700
6250,6,ClustersTS(L=20),613.0,247,1700
6251,6,ClustersTS(L=20),613.0,247,1700
6252,6,ClustersTS(L=20),613.0,247,1700
6253,6,ClustersTS(L=20),613.0,247,1700
6254,6,ClustersTS(L=20),613.0,247,1700
6255,6,ClustersTS(L=20),613.0,247,1700
6256,6,ClustersTS(L=20),613.0,247,1700
6257,6,ClustersTS(L=20),613.0,247,1700
6258,6,ClustersTS(L=20),613.0,247,1700
6259,6,ClustersTS(L=20),613.0,247,1700
6260,6,ClustersTS(L=20),613.0,247,1700
6261,6,ClustersTS(L=20),613.0,247,1700
6262,6,ClustersTS(L=20),613.0,247,1700
6263,6,ClustersTS(L=20),613.0,247,1700
6264,6,ClustersTS(L=20),613.0,247,1700
6265,6,ClustersTS(L=20),613.0,247,1700
6266,6,ClustersTS(L=20),613.0,247,1700
6267,6,ClustersTS(L=20),613.0,247,1700
6268,6,ClustersTS(L=20),613.0,247,1700
6269,6,ClustersTS(L=20),613.0,247,1700
6270,6,ClustersTS(L=20),613.0,247,1700
6271,6,ClustersTS(L=20),613.0,247,1700
6272,6,ClustersTS(L=20),613.0,247,1700
6273,6,ClustersTS(L=20),613.0,247,1700
6274,6,ClustersTS(L=20),613.0,247,1700
6275,6,ClustersTS(L=20),613.0,247,1700
6276,6,ClustersTS(L=20),613.0,247,1700
6277,6,ClustersTS(L=20),613.0,247,1700
6278,6,ClustersTS(L=20),613.0,247,1700
6279,6,ClustersTS(L=20),613.0,247,1700
6280,6,ClustersTS(L=20),613.0,247,1700
6281,6,ClustersTS(L=20),613.0,247,1700
6282,6,ClustersTS(L=20),613.0,247,1700
6283,6,ClustersTS(L=20),613.0,247,1700
6284,6,ClustersTS(L=20),613.0,247,1700
6285,6,ClustersTS(L=20),613.0,247,1700
6286,6,ClustersTS(L=20),657.0,359,1900
6287,6,ClustersTS(L=30),10.0,5,100
6288,6,ClustersTS(L=30),55.0,14,300
6289,6,ClustersTS(L=30),125.0,27,500
6290,6,ClustersTS(L=30),205.0,42,700
6291,6,ClustersTS(L=30),205.0,42,700
6292,6,ClustersTS(L=30),285.0,58,900
6293,6,ClustersTS(L=30),383.0,75,1100
6294,6,ClustersTS(L=30),383.0,75,1100
6295,6,ClustersTS(L=30),383.0,75,1100
6296,6,ClustersTS(L=30),476.0,109,1300
6297,6,ClustersTS(L=30),476.0,109,1300
6298,6,ClustersTS(L=30),476.0,109,1300
6299,6,ClustersTS(L=30),476.0,109,1300
6300,6,ClustersTS(L=30),476.0,109,1300
6301,6,ClustersTS(L=30),476.0,109,1300
6302,6,ClustersTS(L=30),476.0,109,1300
6303,6,ClustersTS(L=30),476.0,109,1300
6304,6,ClustersTS(L=30),553.0,170,1500
6305,6,ClustersTS(L=30),553.0,170,1500
6306,6,ClustersTS(L=30),553.0,170,1500
6307,6,ClustersTS(L=30),553.0,170,1500
6308,6,ClustersTS(L=30),553.0,170,1500
6309,6,ClustersTS(L=30),553.0,170,1500
6310,6,ClustersTS(L=30),553.0,170,1500
6311,6,ClustersTS(L=30),608.0,257,1700
6312,6,ClustersTS(L=30),608.0,257,1700
6313,6,ClustersTS(L=30),608.0,257,1700
6314,6,ClustersTS(L=30),608.0,257,1700
6315,6,ClustersTS(L=30),608.0,257,1700
6316,6,ClustersTS(L=30),608.0,257,1700
6317,6,ClustersTS(L=30),608.0,257,1700
6318,6,ClustersTS(L=30),608.0,257,1700
6319,6,ClustersTS(L=30),608.0,257,1700
6320,6,ClustersTS(L=30),664.0,367,1900
6321,6,ClustersTS(L=40),11.0,9,100
6322,6,ClustersTS(L=40),54.0,16,300
6323,6,ClustersTS(L=40),130.0,26,500
6324,6,ClustersTS(L=40),202.0,46,700
6325,6,ClustersTS(L=40),287.0,65,900
6326,6,ClustersTS(L=40),371.0,91,1100
6327,6,ClustersTS(L=40),458.0,131,1300
6328,6,ClustersTS(L=40),458.0,131,1300
6329,6,ClustersTS(L=40),458.0,131,1300
6330,6,ClustersTS(L=40),458.0,131,1300
6331,6,ClustersTS(L=40),458.0,131,1300
6332,6,ClustersTS(L=40),458.0,131,1300
6333,6,ClustersTS(L=40),541.0,180,1500
6334,6,ClustersTS(L=40),541.0,180,1500
6335,6,ClustersTS(L=40),541.0,180,1500
6336,6,ClustersTS(L=40),541.0,180,1500
6337,6,ClustersTS(L=40),541.0,180,1500
6338,6,ClustersTS(L=40),541.0,180,1500
6339,6,ClustersTS(L=40),604.0,270,1700
6340,6,ClustersTS(L=40),604.0,270,1700
6341,6,ClustersTS(L=40),604.0,270,1700
6342,6,ClustersTS(L=40),604.0,270,1700
6343,6,ClustersTS(L=40),604.0,270,1700
6344,6,ClustersTS(L=40),604.0,270,1700
6345,6,ClustersTS(L=40),604.0,270,1700
6346,6,ClustersTS(L=40),604.0,270,1700
6347,6,ClustersTS(L=40),604.0,270,1700
6348,6,ClustersTS(L=40),604.0,270,1700
6349,6,ClustersTS(L=40),604.0,270,1700
6350,6,ClustersTS(L=40),604.0,270,1700
6351,6,ClustersTS(L=40),604.0,270,1700
6352,6,ClustersTS(L=40),604.0,270,1700
6353,6,ClustersTS(L=40),604.0,270,1700
6354,6,ClustersTS(L=40),604.0,270,1700
6355,6,ClustersTS(L=40),604.0,270,1700
6356,6,ClustersTS(L=40),604.0,270,1700
6357,6,ClustersTS(L=40),604.0,270,1700
6358,6,ClustersTS(L=40),604.0,270,1700
6359,6,ClustersTS(L=40),604.0,270,1700
6360,6,ClustersTS(L=40),604.0,270,1700
6361,6,ClustersTS(L=40),604.0,270,1700
6362,6,ClustersTS(L=40),604.0,270,1700
6363,6,ClustersTS(L=40),604.0,270,1700
6364,6,ClustersTS(L=40),604.0,270,1700
6365,6,ClustersTS(L=40),604.0,270,1700
6366,6,ClustersTS(L=40),604.0,270,1700
6367,6,ClustersTS(L=40),604.0,270,1700
6368,6,ClustersTS(L=40),604.0,270,1700
6369,6,ClustersTS(L=40),604.0,270,1700
6370,6,ClustersTS(L=40),604.0,270,1700
6371,6,ClustersTS(L=40),604.0,270,1700
6372,6,ClustersTS(L=40),604.0,270,1700
6373,6,ClustersTS(L=40),604.0,270,1700
6374,6,ClustersTS(L=40),604.0,270,1700
6375,6,ClustersTS(L=40),653.0,374,1900
6376,6,LSHNearest,11.0,10,100
6377,6,LSHNearest,71.0,29,300
6378,6,LSHNearest,147.0,43,500
6379,6,LSHNearest,232.0,64,700
6380,6,LSHNearest,301.0,111,900
6381,6,LSHNearest,301.0,111,900
6382,6,LSHNearest,360.0,191,1100
6383,6,LSHNearest,360.0,191,1100
6384,6,LSHNearest,360.0,191,1100
6385,6,LSHNearest,360.0,191,1100
6386,6,LSHNearest,360.0,191,1100
6387,6,LSHNearest,360.0,191,1100
6388,6,LSHNearest,360.0,191,1100
6389,6,LSHNearest,360.0,191,1100
6390,6,LSHNearest,360.0,191,1100
6391,6,LSHNearest,360.0,191,1100
6392,6,LSHNearest,360.0,191,1100
6393,6,LSHNearest,360.0,191,1100
6394,6,LSHNearest,360.0,191,1100
6395,6,LSHNearest,360.0,191,1100
6396,6,LSHNearest,360.0,191,1100
6397,6,LSHNearest,394.0,307,1300
6398,6,LSHNearest,394.0,307,1300
6399,6,LSHNearest,394.0,307,1300
6400,6,LSHNearest,394.0,307,1300
6401,6,LSHNearest,394.0,307,1300
6402,6,LSHNearest,414.0,443,1500
6403,6,LSHNearest,414.0,443,1500
6404,6,LSHNearest,414.0,443,1500
6405,6,LSHNearest,414.0,443,1500
6406,6,LSHNearest,414.0,443,1500
6407,6,LSHNearest,414.0,443,1500
6408,6,LSHNearest,414.0,443,1500
6409,6,LSHNearest,414.0,443,1500
6410,6,LSHNearest,414.0,443,1500
6411,6,LSHNearest,414.0,443,1500
6412,6,LSHNearest,414.0,443,1500
6413,6,LSHNearest,439.0,582,1700
6414,6,LSHNearest,439.0,582,1700
6415,6,LSHNearest,439.0,582,1700
6416,6,LSHNearest,439.0,582,1700
6417,6,LSHNearest,439.0,582,1700
6418,6,LSHNearest,439.0,582,1700
6419,6,LSHNearest,439.0,582,1700
6420,6,LSHNearest,439.0,582,1700
6421,6,LSHNearest,439.0,582,1700
6422,6,LSHNearest,439.0,582,1700
6423,6,LSHNearest,439.0,582,1700
6424,6,LSHNearest,439.0,582,1700
6425,6,LSHNearest,439.0,582,1700
6426,6,LSHNearest,439.0,582,1700
6427,6,LSHNearest,464.0,718,1900
6428,7,Random,5.0,41,100
6429,7,Random,24.0,136,300
6430,7,Random,52.0,237,500
6431,7,Random,86.0,349,700
6432,7,Random,86.0,349,700
6433,7,Random,104.0,469,900
6434,7,Random,132.0,589,1100
6435,7,Random,132.0,589,1100
6436,7,Random,152.0,732,1300
6437,7,Random,183.0,856,1500
6438,7,Random,183.0,856,1500
6439,7,Random,214.0,986,1700
6440,7,Random,242.0,1117,1900
6441,7,LinGreedy,8.0,7,100
6442,7,LinGreedy,69.0,14,300
6443,7,LinGreedy,148.0,36,500
6444,7,LinGreedy,225.0,57,700
6445,7,LinGreedy,225.0,57,700
6446,7,LinGreedy,225.0,57,700
6447,7,LinGreedy,303.0,93,900
6448,7,LinGreedy,387.0,146,1100
6449,7,LinGreedy,387.0,146,1100
6450,7,LinGreedy,387.0,146,1100
6451,7,LinGreedy,387.0,146,1100
6452,7,LinGreedy,387.0,146,1100
6453,7,LinGreedy,387.0,146,1100
6454,7,LinGreedy,387.0,146,1100
6455,7,LinGreedy,387.0,146,1100
6456,7,LinGreedy,387.0,146,1100
6457,7,LinGreedy,387.0,146,1100
6458,7,LinGreedy,387.0,146,1100
6459,7,LinGreedy,387.0,146,1100
6460,7,LinGreedy,387.0,146,1100
6461,7,LinGreedy,387.0,146,1100
6462,7,LinGreedy,387.0,146,1100
6463,7,LinGreedy,387.0,146,1100
6464,7,LinGreedy,387.0,146,1100
